,userId,movieId,rating,title,year,tag,genre_Action,genre_Adventure,genre_Animation,genre_Children,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Film-Noir,genre_Horror,genre_IMAX,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War,genre_Western
75451,474,6368,3.5,Cinemania (2002),2002,movies,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75453,474,6373,2.5,Bruce Almighty (2003),2003,religion,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
75455,474,6377,4.0,Finding Nemo (2003),2003,Disney,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75456,474,6377,4.0,Finding Nemo (2003),2003,fish,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75457,474,6378,3.5,"Italian Job, The (2003)",2003,heist,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75458,474,6380,4.5,Capturing the Friedmans (2003),2003,child abuse,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75460,474,6385,5.0,Whale Rider (2002),2002,Girl Power,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75461,474,6390,3.5,Silk Stockings (1957),1957,Ninotchka remake,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75462,474,6400,3.5,Murder on a Sunday Morning (Un coupable idéal) (2001),2001,crime,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75463,474,6407,2.0,"Walk, Don't Run (1966)",1966,Olympics,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75464,474,6407,2.0,"Walk, Don't Run (1966)",1966,Tokyo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75466,474,6422,4.0,Shenandoah (1965),1965,Civil War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
75469,474,6440,3.5,Barton Fink (1991),1991,movie business,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
75470,474,6454,3.5,Music Box (1989),1989,Nazis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75471,474,6466,4.5,Mississippi Masala (1991),1991,In Netflix queue,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75473,474,6502,4.5,28 Days Later (2002),2002,zombies,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
75474,474,6515,4.5,You Only Live Once (1937),1937,fugitive,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
75477,474,6535,2.0,"Legally Blonde 2: Red, White & Blonde (2003)",2003,politics,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75478,474,6536,3.5,Sinbad: Legend of the Seven Seas (2003),2003,swashbuckler,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75479,474,6539,3.5,Pirates of the Caribbean: The Curse of the Black Pearl (2003),2003,swashbuckler,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75480,474,6545,4.5,I Capture the Castle (2003),2003,Dodie Smith,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75481,474,6547,2.5,Northfork (2003),2003,flood,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
75482,474,6552,4.0,Dirty Pretty Things (2002),2002,immigration,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
75483,474,6565,3.5,Seabiscuit (2003),2003,horses,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75484,474,6579,3.5,"One, Two, Three (1961)",1961,Japan,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75487,474,6591,4.0,"Magdalene Sisters, The (2002)",2002,religion,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75488,474,6592,4.0,"Secret Lives of Dentists, The (2002)",2002,marriage,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75489,474,6603,2.5,"Double Life, A (1947)",1947,Othello,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
75490,474,6609,3.5,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",1964,Bible,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75492,474,6620,4.5,American Splendor (2003),2003,cancer,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75493,474,6636,3.5,"Sure Thing, The (1985)",1985,road trip,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75494,474,6639,3.5,Wait Until Dark (1967),1967,blindness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
75495,474,6650,4.0,Kind Hearts and Coronets (1949),1949,family,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75496,474,6650,4.0,Kind Hearts and Coronets (1949),1949,multiple roles,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75497,474,6650,4.0,Kind Hearts and Coronets (1949),1949,murder,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75498,474,6660,3.5,"Red Shoes, The (1948)",1948,ballet,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
75499,474,6662,2.5,"Pink Panther, The (1963)",1963,Clousseau,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75500,474,6667,3.5,Waco: The Rules of Engagement (1997),1997,FBI,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75501,474,6669,4.0,Ikiru (1952),1952,terminal illness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75502,474,6708,3.5,Matchstick Men (2003),2003,con men,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
75503,474,6708,3.5,Matchstick Men (2003),2003,fatherhood,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
75504,474,6710,3.5,Dummy (2002),2002,vertriloquism,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75505,474,6711,3.5,Lost in Translation (2003),2003,Japan,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75506,474,6713,3.5,Millennium Actress (Sennen joyû) (2001),2001,In Netflix queue,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75507,474,6724,3.5,Paper Moon (1973),1973,In Netflix queue,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
75508,474,6732,2.5,"Hello, Dolly! (1969)",1969,matchmaker,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
75509,474,6744,2.5,Once Bitten (1985),1985,vampire,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75510,474,6753,3.5,Secondhand Lions (2003),2003,Animal movie,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75513,474,6768,4.0,Luther (2003),2003,religion,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75514,474,6770,3.5,My Life Without Me (2003),2003,adultery,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75515,474,6770,3.5,My Life Without Me (2003),2003,terminal illness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75517,474,6773,3.5,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",2003,biking,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75518,474,6776,4.5,Lagaan: Once Upon a Time in India (2001),2001,India,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
75520,474,6785,4.5,Seven Brides for Seven Brothers (1954),1954,Lonesome Polecat,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
75521,474,6787,4.0,All the President's Men (1976),1976,journalism,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
75522,474,6787,4.0,All the President's Men (1976),1976,Watergate,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
75523,474,6788,2.0,Angie (1994),1994,pregnancy,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75524,474,6791,5.0,Babette's Feast (Babettes gæstebud) (1987),1987,Food,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75525,474,6807,3.5,Monty Python's The Meaning of Life (1983),1983,british comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75526,474,6810,3.5,Sleeping with the Enemy (1991),1991,domestic violence,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
75527,474,6820,4.0,Ginger Snaps (2000),2000,werewolf,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
75528,474,6832,3.5,Regarding Henry (1991),1991,amnesia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75531,474,6852,3.5,In Cold Blood (1967),1967,black and white,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
75532,474,6852,3.5,In Cold Blood (1967),1967,Capote,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
75533,474,6852,3.5,In Cold Blood (1967),1967,crime,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
75534,474,6852,3.5,In Cold Blood (1967),1967,death penalty,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
75535,474,6852,3.5,In Cold Blood (1967),1967,murder,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
75536,474,6856,4.0,Yankee Doodle Dandy (1942),1942,biopic,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
75537,474,6863,3.5,School of Rock (2003),2003,school,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75538,474,6867,4.0,"Station Agent, The (2003)",2003,trains,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75540,474,6870,3.5,Mystic River (2003),2003,child abuse,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
75541,474,6870,3.5,Mystic River (2003),2003,kidnapping,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
75543,474,6874,4.0,Kill Bill: Vol. 1 (2003),2003,martial arts,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
75544,474,6874,4.0,Kill Bill: Vol. 1 (2003),2003,revenge,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
75546,474,6881,4.5,Pieces of April (2003),2003,Thanksgiving,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75547,474,6890,4.0,Elephant (2003),2003,adolescence,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75548,474,6890,4.0,Elephant (2003),2003,violence in america,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75550,474,6909,4.0,"Eye, The (Gin gwai) (Jian gui) (2002)",2002,transplants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75552,474,6912,3.5,You'll Never Get Rich (1941),1941,Rita Hayworth can dance!,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
75553,474,6918,4.0,"Unvanquished, The (Aparajito) (1957)",1957,India,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75554,474,6932,4.5,Shattered Glass (2003),2003,journalism,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
75556,474,6936,4.0,Elf (2003),2003,christmas,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75558,474,6944,2.0,Father of the Bride (1991),1991,remake,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75559,474,6944,2.0,Father of the Bride (1991),1991,wedding,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75562,474,6948,4.0,Tupac: Resurrection (2003),2003,music business,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75563,474,6948,4.0,Tupac: Resurrection (2003),2003,rap,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75568,474,6963,4.5,Devil's Playground (2002),2002,Amish,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75570,474,6970,3.5,Desk Set (1957),1957,Hepburn and Tracy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75572,474,6979,4.0,WarGames (1983),1983,Cold War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
75573,474,6981,4.0,"Ordet (Word, The) (1955)",1955,religion,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75575,474,6984,4.0,"Tale of Two Cities, A (1935)",1935,Dickens,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75576,474,6985,4.5,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",1928,saint,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75578,474,6993,4.0,Hannah and Her Sisters (1986),1986,family,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75583,474,7013,4.5,"Night of the Hunter, The (1955)",1955,good and evil,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
75585,474,7018,2.5,Presumed Innocent (1990),1990,court,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
75586,474,7018,2.5,Presumed Innocent (1990),1990,Scott Turow,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
75593,474,7049,3.0,Flying Down to Rio (1933),1933,Astaire and Rogers,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
75594,474,7050,3.5,Follow the Fleet (1936),1936,Astaire and Rogers,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
75597,474,7053,4.0,Roberta (1935),1935,Astaire and Rogers,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
75599,474,7055,4.0,Swing Time (1936),1936,Astaire and Rogers,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
75602,474,7059,4.0,National Velvet (1944),1944,horses,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75604,474,7061,4.0,Dark Victory (1939),1939,terminal illness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75605,474,7062,4.0,Birdman of Alcatraz (1962),1962,birds,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75606,474,7062,4.0,Birdman of Alcatraz (1962),1962,prison,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75608,474,7069,3.5,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",1971,In Netflix queue,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75609,474,7069,3.5,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",1971,Shakespeare,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75610,474,7070,4.0,Red River (1948),1948,cattle drive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75611,474,7073,2.5,"Shot in the Dark, A (1964)",1964,Clousseau,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
75615,474,7079,2.5,"Hunchback of Notre Dame, The (1939)",1939,disability,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75620,474,7086,3.5,Pygmalion (1938),1938,George Bernard Shaw,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75621,474,7087,4.0,"Passage to India, A (1984)",1984,E.M. Forster,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75622,474,7090,4.0,Hero (Ying xiong) (2002),2002,martial arts,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75629,474,7121,5.0,Adam's Rib (1949),1949,Hepburn and Tracy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75630,474,7132,3.5,"Night at the Opera, A (1935)",1935,Marx brothers,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
75631,474,7132,3.5,"Night at the Opera, A (1935)",1935,opera,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
75633,474,7139,4.0,In America (2002),2002,immigrants,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75634,474,7141,4.0,My Flesh and Blood (2003),2003,In Netflix queue,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75639,474,7153,5.0,"Lord of the Rings: The Return of the King, The (2003)",2003,Tolkein,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
75640,474,7156,4.0,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",2003,Vietnam,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
75641,474,7158,4.5,House of Sand and Fog (2003),2003,real estate,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75642,474,7160,4.0,Monster (2003),2003,serial killer,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
75643,474,7162,4.0,Cold Mountain (2003),2003,Civil War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
75648,474,7190,3.5,Jane Eyre (1970),1970,Charlotte Bronte,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75651,474,7212,4.0,I Was a Male War Bride (1949),1949,cross dressing,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75652,474,7212,4.0,I Was a Male War Bride (1949),1949,men in drag,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75655,474,7217,4.0,Dark Passage (1947),1947,amnesia,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
75656,474,7219,4.0,They Drive by Night (1940),1940,truckers,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75658,474,7234,4.5,"Strada, La (1954)",1954,circus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75659,474,7256,4.0,Touching the Void (2003),2003,mountain climbing,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75660,474,7285,4.0,Thirteen (2003),2003,adolescence,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75664,474,7301,3.5,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1951,priest,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75665,474,7301,3.5,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1951,religion,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75669,474,7318,4.0,"Passion of the Christ, The (2004)",2004,religion,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75670,474,7323,4.0,"Good bye, Lenin! (2003)",2003,Cold War,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75677,474,7361,4.5,Eternal Sunshine of the Spotless Mind (2004),2004,memory,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
75679,474,7371,4.5,Dogville (2003),2003,Grace,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
75680,474,7382,4.0,I'm Not Scared (Io non ho paura) (2003),2003,adolescence,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
75681,474,7382,4.0,I'm Not Scared (Io non ho paura) (2003),2003,crime,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
75684,474,7438,4.5,Kill Bill: Vol. 2 (2004),2004,revenge,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
75685,474,7440,4.0,Paper Clips (2004),2004,Holocaust,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75686,474,7451,4.5,Mean Girls (2004),2004,High School,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75687,474,7479,4.0,Watch on the Rhine (1943),1943,World War II,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75688,474,7493,4.0,"Three Faces of Eve, The (1957)",1957,multiple personalities,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75691,474,7572,4.5,Wit (2001),2001,cancer,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75694,474,7584,4.0,Woman of the Year (1942),1942,Hepburn and Tracy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75695,474,7584,4.0,Woman of the Year (1942),1942,marriage,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75696,474,7614,4.0,Oklahoma! (1955),1955,Rogers and Hammerstein,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
75697,474,7618,3.5,Chaplin (1992),1992,biopic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75698,474,7618,3.5,Chaplin (1992),1992,In Netflix queue,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75699,474,7619,4.0,"Miracle Worker, The (1962)",1962,blindness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75700,474,7619,4.0,"Miracle Worker, The (1962)",1962,deaf,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75702,474,7646,2.0,Rose Red (2002),2002,Stephen King,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
75704,474,7649,4.0,Babylon 5: In the Beginning (1998),1998,space station,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75706,474,7700,4.0,"Wages of Fear, The (Salaire de la peur, Le) (1953)",1953,In Netflix queue,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
75708,474,7705,4.0,Pat and Mike (1952),1952,Hepburn and Tracy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75709,474,7705,4.0,Pat and Mike (1952),1952,sports,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75710,474,7713,4.0,Cat People (1942),1942,sexuality,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
75711,474,7714,4.0,Camelot (1967),1967,King Arthur,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
75714,474,7728,4.0,"Postman Always Rings Twice, The (1946)",1946,adultery,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
75718,474,7766,4.0,Throne of Blood (Kumonosu jô) (1957),1957,MacBeth,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
75720,474,7789,4.0,"11'09""01 - September 11 (2002)",2002,terrorism,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75725,474,7831,3.5,Another Thin Man (1939),1939,Nick and Nora Charles,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
75726,474,7832,3.5,"Thin Man Goes Home, The (1945)",1945,Nick and Nora Charles,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
75727,474,7833,3.5,Shadow of the Thin Man (1941),1941,Nick and Nora Charles,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
75728,474,7834,4.0,After the Thin Man (1936),1936,Nick and Nora Charles,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
75729,474,7835,3.5,Song of the Thin Man (1947),1947,Nick and Nora Charles,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0
75737,474,7932,4.0,Dark Days (2000),2000,Amtrak,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75738,474,7932,4.0,Dark Days (2000),2000,Homeless,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75739,474,7932,4.0,Dark Days (2000),2000,independent,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75740,474,7932,4.0,Dark Days (2000),2000,New York,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75741,474,7932,4.0,Dark Days (2000),2000,Sundance award winner,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75742,474,7932,4.0,Dark Days (2000),2000,Train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75743,474,7934,4.0,Zelig (1983),1983,psychology,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75746,474,7981,4.0,Infernal Affairs (Mou gaan dou) (2002),2002,police,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
75747,474,7983,4.0,Broadway Danny Rose (1984),1984,show business,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75749,474,8011,4.0,"Weather Underground, The (2002)",2002,politics,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75750,474,8019,4.0,Dark Water (Honogurai mizu no soko kara) (2002),2002,remade,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
75753,474,8094,3.5,Bad Day at Black Rock (1955),1955,In Netflix queue,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
75758,474,8153,2.5,Lust for Life (1956),1956,Van Gogh,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75760,474,8167,4.0,Captain Blood (1935),1935,swashbuckler,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75761,474,8191,4.0,Anne of the Thousand Days (1969),1969,Anne Boleyn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75762,474,8207,4.0,"Day of the Jackal, The (1973)",1973,assassination,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
75763,474,8228,4.0,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",1931,heist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75765,474,8235,5.0,Safety Last! (1923),1923,Clock,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75766,474,8266,2.5,Purple Rain (1984),1984,Prince,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
75767,474,8275,3.5,College (1927),1927,In Netflix queue,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75772,474,8337,4.0,"Caine Mutiny, The (1954)",1954,military,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
75773,474,8338,4.0,Black Narcissus (1947),1947,convent,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75774,474,8338,4.0,Black Narcissus (1947),1947,religion,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75775,474,8341,3.5,Oliver Twist (1948),1948,Dickens,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
75776,474,8360,4.0,Shrek 2 (2004),2004,ogres,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
75778,474,8366,4.0,Saved! (2004),2004,pregnancy,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
