,userId,movieId,rating,title,year,tag,genre_Action,genre_Adventure,genre_Animation,genre_Children,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Film-Noir,genre_Horror,genre_IMAX,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War,genre_Western
19658,125,7022,5.0,Battle Royale (Batoru rowaiaru) (2000),2000,survival,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
19659,125,7022,5.0,Battle Royale (Batoru rowaiaru) (2000),2000,violence,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
19660,125,7254,5.0,The Butterfly Effect (2004),2004,alternate reality,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
19661,125,7254,5.0,The Butterfly Effect (2004),2004,sci-fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
19662,125,7254,5.0,The Butterfly Effect (2004),2004,science fiction,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
19663,125,7254,5.0,The Butterfly Effect (2004),2004,time travel,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
19674,125,8957,5.0,Saw (2004),2004,brutal,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
19675,125,8957,5.0,Saw (2004),2004,clever,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
19676,125,8957,5.0,Saw (2004),2004,Disturbing,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
19677,125,8957,5.0,Saw (2004),2004,great ending,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
19678,125,8957,5.0,Saw (2004),2004,mindfuck,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
19679,125,8957,5.0,Saw (2004),2004,surprise ending,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
19680,125,8957,5.0,Saw (2004),2004,suspense,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
19681,125,9010,5.0,Love Me If You Dare (Jeux d'enfants) (2003),2003,cruel characters,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19696,125,42632,5.0,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),2005,brutality,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
19720,125,58301,5.0,Funny Games U.S. (2007),2007,dark humor,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19729,125,60950,5.0,Vicky Cristina Barcelona (2008),2008,threesome,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19732,125,62434,4.5,Zack and Miri Make a Porno (2008),2008,Seth Rogen,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19733,125,62434,4.5,Zack and Miri Make a Porno (2008),2008,Sexual Humor,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19741,125,67695,5.0,Observe and Report (2009),2009,Seth Rogen,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19820,125,100083,5.0,Movie 43 (2013),2013,embarassing scenes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19821,125,100083,5.0,Movie 43 (2013),2013,offensive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19822,125,100083,5.0,Movie 43 (2013),2013,R language,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19823,125,100083,5.0,Movie 43 (2013),2013,sarcasm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19824,125,100083,5.0,Movie 43 (2013),2013,satire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19909,125,156371,4.0,Everybody Wants Some (2016),2016,80's,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19913,125,158872,5.0,Sausage Party (2016),2016,Crude humor,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19914,125,158872,5.0,Sausage Party (2016),2016,mindfuck,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19915,125,158872,5.0,Sausage Party (2016),2016,sarcasm,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19916,125,158872,5.0,Sausage Party (2016),2016,satire,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19917,125,158872,5.0,Sausage Party (2016),2016,Vulgar,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20548,132,6323,3.0,Identity (2003),2003,John Cusack,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
20552,132,6367,3.0,Down with Love (2003),2003,Ewan McGregor,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20553,132,6367,3.0,Down with Love (2003),2003,Renee Zellweger,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21253,138,59103,4.5,"Forbidden Kingdom, The (2008)",2008,jackie chan,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21254,138,59103,4.5,"Forbidden Kingdom, The (2008)",2008,kung fu,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24068,161,52287,4.0,Meet the Robinsons (2007),2007,Something for everyone in this one... saw it without and plan on seeing it with kids!,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24419,166,54286,5.0,"Bourne Ultimatum, The (2007)",2007,assassin,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24420,166,54286,5.0,"Bourne Ultimatum, The (2007)",2007,assassin-in-training (scene),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24421,166,54286,5.0,"Bourne Ultimatum, The (2007)",2007,espionage,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24422,166,54286,5.0,"Bourne Ultimatum, The (2007)",2007,Robert Ludlum,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26169,177,115617,5.0,Big Hero 6 (2014),2014,feel-good,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26170,177,115617,5.0,Big Hero 6 (2014),2014,fun family movie,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26171,177,115617,5.0,Big Hero 6 (2014),2014,very funny,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27505,184,3793,3.5,X-Men (2000),2000,action,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27506,184,3793,3.5,X-Men (2000),2000,comic book,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27507,184,3793,3.5,X-Men (2000),2000,hugh jackman,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27508,184,3793,3.5,X-Men (2000),2000,marvel,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27509,184,3793,3.5,X-Men (2000),2000,superhero,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27510,184,4226,5.0,Memento (2000),2000,dark,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27511,184,4226,5.0,Memento (2000),2000,Mindfuck,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27512,184,4226,5.0,Memento (2000),2000,nonlinear,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27513,184,4226,5.0,Memento (2000),2000,psychology,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27514,184,4226,5.0,Memento (2000),2000,twist ending,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27515,184,4896,3.5,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),2001,alan rickman,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27516,184,4896,3.5,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),2001,harry potter,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27517,184,4896,3.5,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),2001,humorous,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27518,184,4896,3.5,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),2001,Magic,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27519,184,5388,3.5,Insomnia (2002),2002,atmospheric,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
27520,184,5388,3.5,Insomnia (2002),2002,insomnia,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
27521,184,5388,3.5,Insomnia (2002),2002,thought-provoking,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
27525,184,6283,4.0,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),2001,amazing artwork,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27526,184,6283,4.0,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),2001,anime,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27527,184,6283,4.0,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),2001,sci-fi,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27648,184,193565,3.5,Gintama: The Movie (2010),2010,anime,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27649,184,193565,3.5,Gintama: The Movie (2010),2010,comedy,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27650,184,193565,3.5,Gintama: The Movie (2010),2010,gintama,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27651,184,193565,3.5,Gintama: The Movie (2010),2010,remaster,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28457,193,4878,4.0,Donnie Darko (2001),2001,atmospheric,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
28458,193,4878,4.0,Donnie Darko (2001),2001,cult film,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
28459,193,4878,4.0,Donnie Darko (2001),2001,dreamlike,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
28460,193,4878,4.0,Donnie Darko (2001),2001,hallucinatory,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
28461,193,4878,4.0,Donnie Darko (2001),2001,psychological,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
28462,193,4878,4.0,Donnie Darko (2001),2001,surreal,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
28463,193,4878,4.0,Donnie Darko (2001),2001,time travel,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
28466,193,7147,3.5,Big Fish (2003),2003,dreamlike,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
28467,193,7147,3.5,Big Fish (2003),2003,sentimental,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
28468,193,7147,3.5,Big Fish (2003),2003,surreal,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
28469,193,7147,3.5,Big Fish (2003),2003,Tim Burton,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
28477,193,97938,4.0,Life of Pi (2012),2012,cinematography,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
28478,193,97938,4.0,Life of Pi (2012),2012,India,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
28479,193,97938,4.0,Life of Pi (2012),2012,surreal,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
33870,226,6938,4.0,Billabong Odyssey (2003),2003,big wave,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33871,226,6938,4.0,Billabong Odyssey (2003),2003,surfing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33945,226,48780,4.0,"Prestige, The (2006)",2006,ummarti2006,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
38305,256,126548,4.5,The DUFF (2015),2015,funny,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38306,256,126548,4.5,The DUFF (2015),2015,high school,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40916,274,68319,2.5,X-Men Origins: Wolverine (2009),2009,comic book,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
43886,291,50872,5.0,Ratatouille (2007),2007,a clever chef rat,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43887,291,50872,5.0,Ratatouille (2007),2007,inspirational,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43902,291,102007,3.0,"Invincible Iron Man, The (2007)",2007,animation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43906,291,118696,4.0,The Hobbit: The Battle of the Five Armies (2014),2014,hope,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45933,300,6711,5.0,Lost in Translation (2003),2003,atmospheric,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
46574,305,4034,4.5,Traffic (2000),2000,drugs,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
46597,305,4995,5.0,"Beautiful Mind, A (2001)",2001,mathematics,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
46616,305,6502,5.0,28 Days Later (2002),2002,zombies,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
46632,305,6953,1.0,21 Grams (2003),2003,DEPRESSING,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
46656,305,8641,3.0,Anchorman: The Legend of Ron Burgundy (2004),2004,stupid,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46683,305,34405,2.5,Serenity (2005),2005,predictable,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46740,305,55721,5.0,Elite Squad (Tropa de Elite) (2007),2007,Favelas,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
46862,305,83134,5.0,Tucker & Dale vs Evil (2010),2010,black comedy,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49950,318,64034,4.0,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",2008,childish naivity,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
49951,318,64034,4.0,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",2008,friendship,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
49977,318,68954,4.0,Up (2009),2009,adventure,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49978,318,68954,4.0,Up (2009),2009,Bechdel Test:Fail,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49979,318,68954,4.0,Up (2009),2009,cartoon,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49980,318,68954,4.0,Up (2009),2009,children,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49981,318,68954,4.0,Up (2009),2009,computer animation,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49982,318,68954,4.0,Up (2009),2009,divorce,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49983,318,68954,4.0,Up (2009),2009,dogs,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49984,318,68954,4.0,Up (2009),2009,dreams,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49985,318,68954,4.0,Up (2009),2009,Pixar,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50012,318,71494,3.5,"Haunted World of El Superbeasto, The (2009)",2009,Narrative pisstake,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
50069,318,81158,3.0,Restrepo (2010),2010,american idolatry,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
50077,318,82459,5.0,True Grit (2010),2010,atmospheric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50078,318,82459,5.0,True Grit (2010),2010,Coen Brothers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50079,318,82459,5.0,True Grit (2010),2010,Jeff Bridges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50080,318,82459,5.0,True Grit (2010),2010,Matt Damon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50081,318,82459,5.0,True Grit (2010),2010,predictable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50128,318,90769,4.0,Starsuckers (2009),2009,celebrity fetishism,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50129,318,90769,4.0,Starsuckers (2009),2009,mediacentralism,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50130,318,90769,4.0,Starsuckers (2009),2009,system holism,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50212,318,111364,3.0,Godzilla (2014),2014,Creature Feature,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
50229,318,118784,3.5,Good Copy Bad Copy (2007),2007,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50230,318,118784,3.5,Good Copy Bad Copy (2007),2007,music industry,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50231,318,118784,3.5,Good Copy Bad Copy (2007),2007,remix culture,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50241,318,127172,3.5,A Story of Children and Film (2013),2013,film history,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50242,318,127172,3.5,A Story of Children and Film (2013),2013,poetic,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50243,318,127172,3.5,A Story of Children and Film (2013),2013,representation of children,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51097,327,3481,5.0,High Fidelity (2000),2000,music,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
51102,327,3897,4.0,Almost Famous (2000),2000,music,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51108,327,8641,5.0,Anchorman: The Legend of Ron Burgundy (2004),2004,awesome,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51111,327,51255,3.5,Hot Fuzz (2007),2007,british comedy,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
52331,336,32587,4.0,Sin City (2005),2005,cult,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
52332,336,33660,4.5,Cinderella Man (2005),2005,boksdrama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
52333,336,34162,4.0,Wedding Crashers (2005),2005,stiller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52334,336,36529,4.0,Lord of War (2005),2005,wapendrama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
52335,336,37729,2.5,Corpse Bride (2005),2005,animation,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
52336,336,38798,3.5,In Her Shoes (2005),2005,sisters,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54510,356,37384,5.0,Waiting... (2005),2005,restaurant,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54515,356,40955,4.0,Breakfast on Pluto (2005),2005,transvestite,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54519,356,44889,5.0,Reefer Madness: The Movie Musical (2005),2005,satire,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
54559,356,61323,5.0,Burn After Reading (2008),2008,dark comedy,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
54838,357,4370,4.0,A.I. Artificial Intelligence (2001),2001,android(s)/cyborg(s),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
54839,357,4370,4.0,A.I. Artificial Intelligence (2001),2001,artificial intelligence,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
54840,357,4370,4.0,A.I. Artificial Intelligence (2001),2001,Bittersweet,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
54841,357,4370,4.0,A.I. Artificial Intelligence (2001),2001,Steven Spielberg,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
54859,357,5464,4.0,Road to Perdition (2002),2002,cinematography,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
54860,357,5464,4.0,Road to Perdition (2002),2002,Tom Hanks,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
54891,357,7444,4.5,13 Going on 30 (2004),2004,Mark Ruffalo,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
54892,357,7451,4.5,Mean Girls (2004),2004,clever,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54893,357,7451,4.5,Mean Girls (2004),2004,High School,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54894,357,7451,4.5,Mean Girls (2004),2004,lesbian subtext,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54925,357,48516,4.0,"Departed, The (2006)",2006,Leonardo DiCaprio,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
54926,357,48516,4.0,"Departed, The (2006)",2006,suspense,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
54927,357,48516,4.0,"Departed, The (2006)",2006,twist ending,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
54928,357,48516,4.0,"Departed, The (2006)",2006,undercover cop,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
54937,357,54997,4.0,3:10 to Yuma (2007),2007,Christian Bale,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
54938,357,55290,5.0,Gone Baby Gone (2007),2007,Casey Affleck,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
54939,357,55290,5.0,Gone Baby Gone (2007),2007,great performances,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
54940,357,55290,5.0,Gone Baby Gone (2007),2007,twist,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
54971,357,91500,4.5,The Hunger Games (2012),2012,ending,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
54972,357,91529,4.5,"Dark Knight Rises, The (2012)",2012,Anne Hathaway,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
54973,357,91529,4.5,"Dark Knight Rises, The (2012)",2012,Christian Bale,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
54974,357,91529,4.5,"Dark Knight Rises, The (2012)",2012,Christopher Nolan,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
54975,357,91529,4.5,"Dark Knight Rises, The (2012)",2012,comic book,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
54976,357,91529,4.5,"Dark Knight Rises, The (2012)",2012,great ending,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
54977,357,91529,4.5,"Dark Knight Rises, The (2012)",2012,Morgan Freeman,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
54978,357,91529,4.5,"Dark Knight Rises, The (2012)",2012,political commentary,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
54979,357,91529,4.5,"Dark Knight Rises, The (2012)",2012,superhero,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
65927,419,98961,5.0,Zero Dark Thirty (2012),2012,Afghanistan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
65928,419,98961,5.0,Zero Dark Thirty (2012),2012,American propaganda,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
65929,419,98961,5.0,Zero Dark Thirty (2012),2012,assassination,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
65930,419,98961,5.0,Zero Dark Thirty (2012),2012,military,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
65931,419,98961,5.0,Zero Dark Thirty (2012),2012,terrorism,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
66395,424,3911,3.5,Best in Show (2000),2000,satire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66396,424,3948,4.5,Meet the Parents (2000),2000,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66397,424,3948,4.5,Meet the Parents (2000),2000,Robert De Niro,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66399,424,4226,4.5,Memento (2000),2000,mystery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66400,424,4226,4.5,Memento (2000),2000,psychological,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66401,424,4226,4.5,Memento (2000),2000,twist ending,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66407,424,4816,3.0,Zoolander (2001),2001,ben stiller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66408,424,4816,3.0,Zoolander (2001),2001,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66409,424,4816,3.0,Zoolander (2001),2001,David Bowie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66410,424,4816,3.0,Zoolander (2001),2001,goofy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66411,424,4816,3.0,Zoolander (2001),2001,mindless one liners,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66412,424,4816,3.0,Zoolander (2001),2001,Will Ferrell,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66417,424,6188,4.5,Old School (2003),2003,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66418,424,6188,4.5,Old School (2003),2003,Will Ferrell,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66420,424,6290,4.5,House of 1000 Corpses (2003),2003,Rob Zombie,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66426,424,8641,4.5,Anchorman: The Legend of Ron Burgundy (2004),2004,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66427,424,8641,4.5,Anchorman: The Legend of Ron Burgundy (2004),2004,Will Ferrell,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
